Id_seq;Rank_act;Id_ind;Place;Act;Move;Acc;Duration
384;7;119;A7;12;;;58
384;8;119;;;B221;C21;10
384;9;119;A2;2;;;253
384;10;119;;;B221;C12|C4;27
384;11;119;A1;11|82|732|81|12|631|622|621|82|13;;;20
384;12;119;;;B221;C12;23
384;13;119;A7;12|622|621;;;186
384;14;119;;;B221;C12;10
384;15;119;A1;11|82|732|81|12|631|622|621|82|13;;;84
385;1;119;A1;11|82|732|81|12|631|622|621|82|13;;;590
385;2;119;;;B221;C12;2
385;3;119;A7;711|631;;;26
385;4;119;;;B11;C12;1
385;5;119;A82;;;;46
385;6;119;;;B11;C12;8
385;7;119;A7;622;;;15
385;8;119;;;B221;C12;9
385;9;119;A4;41;;;7
385;10;119;;;B221;C12;2
385;11;119;A1;11|82|732|81|12|631|622|621|82|13;;;191
385;12;119;;;B221;C12;13
385;13;119;A4;42;;;22
385;14;119;;;B221;C12;14
385;15;119;A4;42;;;22
385;16;119;;;B221;C12;16
385;17;119;A61;631|621;;;107
385;18;119;;;B221;C4;26
385;19;119;A1;11|82|732|81|12|631|622|621|82|13;;;130
385;20;119;;;B222;C22|C21;14
385;21;119;A62;82|12|622;;;179
386;1;119;A62;82|12|622;;;294
386;2;119;;;B222;C22|C21;14
386;3;119;A1;11|82|732|81|12|631|622|621|82|13;;;1132
387;1;119;A1;11|82|732|81|12|631|622|621|82|13;;;637
387;2;119;;;B222;C22|C12;12
387;3;119;A82;;;;8
387;4;119;;;B11;C22|C21|C12;8
387;5;119;A4;42;;;46
387;6;119;;;B222;C22|C12;13
387;7;119;A1;11|82|732|81|12|631|622|621|82|13;;;716
388;1;119;A1;11|82|732|81|12|631|622|621|82|13;;;504
388;2;119;;;B11;C12|C4;3
388;3;119;A3;631;;;140
388;4;119;;;;;793
389;1;118;;;;;1023
389;2;118;A3;3;;;12
389;3;118;;;B222;C22;5
389;4;118;A1;11|12|621|82|13;;;400
390;1;118;A1;11|12|621|82|13;;;519
390;2;118;;;B222;C22;3
390;3;118;A3;3;;;89
390;4;118;;;B11;C21|C11;10
390;5;118;A3;711;;;47
390;6;118;;;B11;C21|C11;5
390;7;118;A3;3;;;55
390;8;118;;;B222;C22;3
390;9;118;A1;11|12|621|82|13;;;255
390;10;118;;;B13;C22|C12;18
390;11;118;A1;11|12|621|82|13;;;436
391;1;118;A1;11|12|621|82|13;;;502
391;2;118;;;B222;C22;3
391;3;118;A3;3;;;437
391;4;118;;;B11;C21|C11;1
391;5;118;A3;711|3;;;45
391;6;118;;;B11;C21|C11;1
391;7;118;A3;3;;;120
391;8;118;;;B222;C22;3
391;9;118;A1;11|12|621|82|13;;;328
392;1;118;A1;11|12|621|82|13;;;508
392;2;118;;;B222;C22;2
392;3;118;A3;3;;;603
392;4;118;;;B222;C22;3
392;5;118;A1;11|12|621|82|13;;;20
392;6;118;;;B222;C22;18
392;7;118;A4;621;;;190
392;8;118;;;B222;C22;11
392;9;118;A1;11|12|621|82|13;;;85
393;1;118;A1;11|12|621|82|13;;;680
393;2;118;;;B222;C22;1
393;3;118;A7;711;;;8
393;4;118;;;B222;C22;2
393;5;118;A4;42;;;4
393;6;118;;;B222;C22;4
393;7;118;A4;41;;;7
393;8;118;;;B222;C22;2
393;9;118;A1;11|12|621|82|13;;;191
393;10;118;;;B222;C22;12
393;11;118;A4;42|621;;;58
393;12;118;;;B222;C22;16
393;13;118;A61;621;;;455
394;1;118;A61;621;;;582
394;2;118;;;B222;C22;138
394;3;118;A7;621;;;16
394;4;118;;;B11;C22;6
394;5;118;A7;12;;;84
394;6;118;;;B11|B222;C22;83
394;7;118;A61;12|621;;;27
394;8;118;;;B222;C22;47
394;9;118;A61;12|621;;;6
394;10;118;;;B222;C22;46
394;11;118;A1;11|12|621|82|13;;;405
395;1;118;A1;11|12|621|82|13;;;638
395;2;118;;;B222;C22;11
395;3;118;A4;;;;61
395;4;118;;;B222;C22;13
395;5;118;A1;11|12|621|82|13;;;717
396;1;118;A1;11|12|621|82|13;;;504
396;2;118;;;B222;C22;3
396;3;118;A3;3;;;137
396;4;118;;;;;796
397;1;123;;;;;1056
397;2;123;A3;;;;1
397;3;123;;;B11;C12;2
397;4;123;A1;;;;14
397;5;123;;;B221;C12;15
397;6;123;A1;624|82|732|81|82;;;352
398;1;123;A1;624|82|732|81|82;;;481
398;2;123;;;B221;C4;28
398;3;123;A2;2;;;212
398;4;123;;;B221;C4;16
398;5;123;A1;624|82|732|81|82;;;703
399;1;123;A1;624|82|732|81|82;;;479
399;2;123;;;B221;C4;28
399;3;123;A2;2;;;544
399;4;123;;;B221;C4;20
399;5;123;A1;624|82|732|81|82;;;25
399;6;123;;;B11;C22;17
399;7;123;A4;41;;;10
399;8;123;;;B11;C22;1
399;9;123;A1;624|82|732|81|82;;;316
400;1;123;A1;624|82|732|81|82;;;479
400;2;123;;;B221;C4;22
400;3;123;A2;2;;;279
400;4;123;;;B11;C4;5
400;5;123;A4;41;;;21
400;6;123;;;B11;C4;9
400;7;123;A2;2;;;235
400;8;123;;;B221;C4;19
400;9;123;A1;624|82|732|81|82;;;371
401;1;123;A1;624|82|732|81|82;;;761
401;2;123;;;B221;C4;17
401;3;123;A1;624|82|732|81|82;;;662
402;1;123;A1;624|82|732|81|82;;;741
402;2;123;;;B221;C12;2
402;3;123;A4;41;;;6
402;4;123;;;B221;C12;13
402;5;123;A61;621;;;278
402;6;123;;;B221;C12;11
402;7;123;A1;624|82|732|81|82;;;389
403;1;123;A1;624|82|732|81|82;;;749
403;2;123;;;B221;C22;6
403;3;123;A61;621;;;280
403;4;123;;;B221;C22;6
403;5;123;A1;624|82|732|81|82;;;399
404;1;123;A1;624|82|732|81|82;;;644
404;2;123;;;;;796
405;1;125;;;;;1055
405;2;125;A1;711|11|3|731|81|12|622|82|13;;;17
405;3;125;;;B222;C22;8
405;4;125;A7;711;;;99
405;5;125;;;B222;C21;6
405;6;125;A1;11|3|12|13;;;255
406;1;125;A1;11|3|12|13;;;517
406;2;125;;;B11;C12;3
406;3;125;A3;711|3;;;34
406;4;125;;;B11;C21|C11;61
406;5;125;A7;711;;;50
406;6;125;;;B11;C21;9
406;7;125;A3;711|3;;;53
406;8;125;;;B11;C12;4
406;9;125;A1;711|622;;;213
406;10;125;;;B13;C11;5
406;11;125;;711|12|622;;;32
406;12;125;;;B11;C11;1
406;13;125;A1;12|622;;;12
406;14;125;;;B11;C11;1
406;15;125;;711|12|622;;;6
406;16;125;;;B13;C4;6
406;17;125;A1;11|3|12|82|13;;;433
407;1;125;A1;11|3|12|82|13;;;510
407;2;125;;;B11;C12;4
407;3;125;A3;711|3|12;;;433
407;4;125;;;B11;C21|C11;1
407;5;125;A7;711;;;40
407;6;125;;;B11;C21|C11;1
407;7;125;A3;622;;;7
407;8;125;;;B11;C12;4
407;9;125;A1;12;;;95
407;10;125;;;B12;C21|C11;18
407;11;125;;621;;;6
407;12;125;;;B12;C21|C11;16
407;13;125;A1;711|11|3|731|81|12|622|82|13;;;305
408;1;125;A1;711|11|3|731|81|12|622|82|13;;;968
408;2;125;;;B11;C4;3
408;3;125;A1;711|731|12|13;;;166
408;4;125;;;B11;C4;12
408;5;125;A1;11|3|12|82|13;;;291
409;1;125;A1;11|3|12|82|13;;;597
409;2;125;;;B11;C4;5
409;3;125;;3;;;89
409;4;125;;;B11;C4;5
409;5;125;A1;711|11|3|731|81|12|622|82|13;;;744
410;1;125;A1;711|11|3|731|81|12|622|82|13;;;742
410;2;125;;;B222;C22;1
410;3;125;A4;42;;;6
410;4;125;;;B222;C22;13
410;5;125;A7;722|12|621;;;278
410;6;125;;;B222;C22;11
410;7;125;A1;11|81|12|622|82|13;;;389
411;1;125;A1;11|81|12|622|82|13;;;1035
411;2;125;;;B11;C4;6
411;3;125;A1;11|731|81|12|13;;;399
412;1;125;A1;11|731|81|12|13;;;510
412;2;125;;;B11;C12;4
412;3;125;A3;3;;;132
412;4;125;;;;;794
413;1;128;;;;;973
413;2;128;A3;;;;18
413;3;128;;;B11;C12;5
413;4;128;A61;633|82|732|631|621|82;;;75
413;5;128;;;B221;C11|C12;12
413;6;128;A7;711;;;3
413;7;128;;;B221;C4;5
413;8;128;A61;633|82|732|631|621|82;;;15
413;9;128;;;B11;C12;8
413;10;128;A61;633|82|732|631|621|82;;;326
414;1;128;A61;633|82|732|631|621|82;;;528
414;2;128;;;B11;C12;14
414;3;128;A61;633|82|732|631|621|82;;;174
414;4;128;;;B11;C4;3
414;5;128;A4;;;;11
414;6;128;;;B11;C12;3
414;7;128;A61;633|82|732|631|621|82;;;100
414;8;128;;;B11;C12;9
414;9;128;A61;633|82|732|631|621|82;;;61
414;10;128;;;B11;C12;8
414;11;128;A62;;;;4
414;12;128;;;B11;C11|C12;9
414;13;128;A61;633|82|732|631|621|82;;;88
414;14;128;;;B221;C4;2
414;15;128;A62;;;;17
414;16;128;;;B221;C12;3
414;17;128;A61;633|82|732|631|621|82;;;406
415;1;128;A61;633|82|732|631|621|82;;;516
415;2;128;;;B11;C12;14
415;3;128;A61;633|82|732|631|621|82;;;74
415;4;128;;;B221;C4;5
415;5;128;A4;41;;;50
415;6;128;;;B221;C4;5
415;7;128;A61;633|82|732|631|621|82;;;321
415;8;128;;;B11;C4;4
415;9;128;A3;;;;7
415;10;128;;;B11;C12;4
415;11;128;A61;633|82|732|631|621|82;;;73
415;12;128;;;B221;C12;14
415;13;128;A7;;;;79
415;14;128;;;B221;C12;13
415;15;128;A61;633|82|732|631|621|82;;;261
416;1;128;A61;633|82|732|631|621|82;;;516
416;2;128;;;B11;C12;14
416;3;128;A61;633|82|732|631|621|82;;;423
416;4;128;;;B11;C4;3
416;5;128;A3;;;;13
416;6;128;;;B11;C12;4
416;7;128;A61;633|82|732|631|621|82;;;55
416;8;128;;;B11;C12;48
416;9;128;A61;633|82|732|631|621|82;;;39
416;10;128;;;B11;C12;2
416;11;128;A7;;;;8
416;12;128;;;B11;C12;3
416;13;128;A61;633|82|732|631|621|82;;;38
416;14;128;;;B11;C12;2
416;15;128;A7;;;;272
417;1;128;A7;;;;593
417;2;128;;;B11;C12;12
417;3;128;A61;633|82|732|631|621|82;;;86
417;4;128;;;B11;C12;1
417;5;128;A7;;;;38
417;6;128;;;B11;C12;3
417;7;128;A61;633|82|732|631|621|82;;;707
418;1;128;A61;633|82|732|631|621|82;;;1440
419;1;128;A61;633|82|732|631|621|82;;;1263
419;2;128;;;B11;C12;36
419;3;128;A61;633|82|732|631|621|82;;;141
420;1;128;A61;633|82|732|631|621|82;;;512
420;2;128;;;B11;C12;7
420;3;128;A3;;;;127
420;4;128;;;;;794
421;1;126;;;;;974
421;2;126;A3;722|711|3|622;;;14
421;3;126;;;B11;C11;1
421;4;126;A7;722|81|721;;;121
421;5;126;;;B11;C22;3
421;6;126;A1;11|12|13;;;327
422;1;126;A1;11|12|13;;;527
422;2;126;;;B11;C22|C12;7
422;3;126;A3;722|711|3|622;;;193
422;4;126;;;B11;C22|C12;6
422;5;126;A1;11|12|622|13;;;169
422;6;126;;;B11;C22|C4;8
422;7;126;A62;622;;;8
422;8;126;;;B11;C22|C11;6
422;9;126;A1;11|12|13;;;516
423;1;126;A1;11|12|13;;;515
423;2;126;;;B11;C22|C12;7
423;3;126;A3;722|711|3|622;;;472
423;4;126;;;B11;C22|C12;5
423;5;126;A1;11|12|13;;;73
423;6;126;;;B222;C22|C12;14
423;7;126;A7;721;;;79
423;8;126;;;B222;C22|C12;13
423;9;126;A1;11|12|13;;;262
424;1;126;A1;11|12|13;;;516
424;2;126;;;B11;C22|C12;8
424;3;126;A3;722|711|3|622;;;445
424;4;126;;;B11;C22|C12;5
424;5;126;A1;11|12|13;;;142
424;6;126;;;B11;C22|C21|C4;3
424;7;126;A7;722|81|721;;;61
424;8;126;;;B11;C22;2
424;9;126;A1;11|12|13;;;258
425;1;126;A1;11|12|13;;;593
425;2;126;;;B11;C4;4
425;3;126;A7;633;;;108
425;4;126;;;B11;C4;1
425;5;126;A7;722|81|721;;;18
425;6;126;;;B11;C22;9
425;7;126;A1;11|12|13;;;291
425;8;126;;;B11;C22|C4;22
425;9;126;A7;722|81|721;;;30
425;10;126;;;B11;C22;31
425;11;126;A1;11|12|13;;;333
426;1;126;A1;11|12|13;;;1440
427;1;126;A1;11|12|13;;;657
427;2;126;;;B11;C12;5
427;3;126;A4;41;;;7
427;4;126;;;B11;C12;4
427;5;126;A1;11|12|13;;;767
428;1;126;A1;11|12|13;;;512
428;2;126;;;B11;C22|C12;8
428;3;126;A3;722|711|3|622;;;60
428;4;126;;;;;23
428;5;126;;;;;43
428;6;126;;;;;794
429;1;132;;;;;1157
429;2;132;A3;3;;;2
429;3;132;;;B221;C12;1
429;4;132;A1;11|12|631|82|13;;;280
430;1;132;A1;11|12|631|82|13;;;531
430;2;132;;;B11;C12;5
430;3;132;A3;3;;;6
430;4;132;;;B11;C12;3
430;5;132;A1;11|12|631|82|13;;;288
430;6;132;;;B221;C12;15
430;7;132;A5;51;;;592
431;1;132;A5;51;;;1440
432;1;132;A5;51;;;1440
433;1;132;A5;51;;;670
433;2;132;;;;;770
434;1;130;;;;;1150
434;2;130;A3;;;;9
434;3;130;;;B11;C4;1
434;4;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;280
435;1;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;533
435;2;130;;;B222;C22|C12;3
435;3;130;A3;3|732|81|622;;;74
435;4;130;;;B11;C21|C11;4
435;5;130;A7;711;;;52
435;6;130;;;B11;C21|C11;6
435;7;130;A3;3|732|81|622;;;54
435;8;130;;;B11;C4;6
435;9;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;100
435;10;130;;;B222;C22|C12;8
435;11;130;A7;711;;;98
435;12;130;;;B222;C22|C12;7
435;13;130;A7;722;;;5
435;14;130;;;B222;C22|C12;2
435;15;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;488
436;1;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;507
436;2;130;;;B222;C22|C12;1
436;3;130;A7;;;;7
436;4;130;;;B222;C22|C12;2
436;5;130;A3;3|732|81|622;;;426
436;6;130;;;B11;C21|C11;6
436;7;130;A7;722;;;38
436;8;130;;;B11;C21|C11;3
436;9;130;A3;;;;8
436;10;130;;;;;3
436;11;130;A7;711;;;119
436;12;130;;;B11;C4;8
436;13;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;312
437;1;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;510
437;2;130;;;B222;C22|C12;6
437;3;130;A3;3|732|81|622;;;454
437;4;130;;;B11;C4;6
437;5;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;464
438;1;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;588
438;2;130;;;B11;C4;5
438;3;130;A7;633;;;123
438;4;130;;;B11;C4;3
438;5;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;42
438;6;130;;;B222;C22|C12;6
438;7;130;A61;11|731|81|12|621|82|13;;;673
439;1;130;A61;11|731|81|12|621|82|13;;;798
439;2;130;;;B222;C22;19
439;3;130;A7;722;;;150
439;4;130;;;B222;C22;14
439;5;130;A61;;;;43
439;6;130;;;B222;C22|C12;7
439;7;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;409
440;1;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;988
440;2;130;;;B222;C22|C12;16
440;3;130;A61;12|621;;;134
440;4;130;;;B222;C22|C12;5
440;5;130;A7;41;;;14
440;6;130;;;B222;C22|C12;19
440;7;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;264
441;1;130;A1;711|11|82|732|731|81|12|622|621|16|82|13;;;502
441;2;130;;;B222;C22|C12;6
441;3;130;;;;;10
441;4;130;;;B222;C22|C12;1
441;5;130;A3;3|732|81|622;;;124
441;6;130;;;;;797
442;1;136;;;;;1089
442;2;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;351
443;1;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;440
443;2;136;;;B221|B222;C21|C4;43
443;3;136;A2;12|2;;;641
443;4;136;;;B221|B222;C22|C4;11
443;5;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;305
444;1;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;442
444;2;136;;;B221|B222;C21|C4;27
444;3;136;A2;12|2;;;657
444;4;136;;;B11;C4;9
444;5;136;A7;721|631|621;;;18
444;6;136;;;B222;C22|C12;13
444;7;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;274
445;1;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;511
445;2;136;;;B11;C4;4
445;3;136;A4;41;;;8
445;4;136;;;B11;C4;6
445;5;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;250
445;6;136;;;B221|B222;C21|C4;13
445;7;136;A2;12|2;;;238
445;8;136;;;B11;C4;40
445;9;136;A2;12|2;;;137
445;10;136;;;B221;C4;13
445;11;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;220
446;1;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;805
446;2;136;;;B221|B222;C21|C4;36
446;3;136;A2;12|2;;;397
446;4;136;;;B221|B222;C22|C4;14
446;5;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;188
447;1;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;1440
448;1;136;A1;11|82|732|731|12|721|631|622|621|13|2;;;590
448;2;136;;;;;850
449;1;137;;;;;1184
449;2;137;;81;;;256
450;1;137;;81;;;526
450;2;137;;;B11;C4;5
450;3;137;A3;722|711|3|81|12|622;;;80
450;4;137;;;B11;C22;4
450;5;137;A7;711|622;;;52
450;6;137;;;B11;C22;6
450;7;137;A3;722|711|3|81|12|622;;;51
450;8;137;;;B11;C11;6
450;9;137;A1;11|82|732|731|81|12|621|82|13;;;710
451;1;137;A1;11|82|732|731|81|12|621|82|13;;;508
451;2;137;;;B11;C4;8
451;3;137;A3;722|711|3|81|12|622;;;431
451;4;137;;;B11;C21|C11|C12;1
451;5;137;A7;711|622;;;39
451;6;137;;;B11;C21|C11;14
451;7;137;A1;11|82|732|731|81|12|621|82|13;;;98
451;8;137;;;B222;C22;16
451;9;137;A7;721;;;39
451;10;137;;;B222;C22;12
451;11;137;A1;11|82|732|731|81|12|621|82|13;;;274
452;1;137;A1;11|82|732|731|81|12|621|82|13;;;511
452;2;137;;;B11;C4;4
452;3;137;A3;722|711|3|81|12|622;;;450
452;4;137;;;B11;C4;5
452;5;137;A1;11|82|732|731|81|12|621|82|13;;;216
452;6;137;;;B222;C22;18
452;7;137;;632;;;48
452;8;137;;;B222;C22;18
452;9;137;A1;11|82|732|731|81|12|621|82|13;;;170
453;1;137;A1;11|82|732|731|81|12|621|82|13;;;1440
454;1;137;A1;11|82|732|731|81|12|621|82|13;;;961
454;2;137;;;B11;C22|C12;41
454;3;137;A1;11|82|732|731|81|12|621|82|13;;;438
455;1;137;A1;11|82|732|731|81|12|621|82|13;;;900
455;2;137;;;B222;C22;10
455;3;137;A4;41;;;30
455;4;137;;;B222;C22;10
455;5;137;A1;11|82|732|731|81|12|621|82|13;;;490
456;1;137;A1;11|82|732|731|81|12|621|82|13;;;511
456;2;137;;;B11;C4;4
456;3;137;A3;722|711|3|81|12|622;;;65
456;4;137;;;B31|B11|B34;C22;21
456;5;137;A5;51;;;43
456;6;137;;;;;796
457;1;320;;;;;445
457;2;320;A1;81;;;38
457;3;320;;;B222;C22|C12;3
457;4;320;;722;;;7
457;5;320;;;B222;C22|C12;2
457;6;320;A3;3|622;;;333
457;7;320;;;B11;C21|C11;6
457;8;320;A7;;;;34
457;9;320;;;B11;C21|C11;5
457;10;320;A3;3|622;;;226
457;11;320;;;B222;C22|C12;2
457;12;320;A1;82|3|81;;;339
458;1;320;A1;82|3|81;;;483
458;2;320;;;B222;C22|C12;2
458;3;320;A3;3|622;;;580
458;4;320;;;B222;C22|C12;7
458;5;320;;;;;10
458;6;320;;;B222;C22|C12;1
458;7;320;A1;82|3|81;;;357
459;1;320;A1;82|3|81;;;494
459;2;320;;;B222;C22|C12;2
459;3;320;;;;;5
459;4;320;;;B222;C22|C12;1
459;5;320;A3;3|732|622;;;389
459;6;320;;;B11;C21|C11;2
459;7;320;A7;81|622;;;26
459;8;320;;;B11;C21|C11;12
459;9;320;A3;3|622;;;124
459;10;320;;;B222;C22|C12;2
459;11;320;;;;;14
459;12;320;;;B222;C22|C12;1
459;13;320;A1;82|3|81;;;368
460;1;320;A1;82|3|81;;;887
460;2;320;;;B222;C22;1
460;3;320;A7;722;;;6
460;4;320;;;B222;C22;15
460;5;320;A4;42|621;;;91
460;6;320;;;B222;C22;15
460;7;320;A1;82|3|81;;;51
460;8;320;;;B222;C22|C12;15
460;9;320;A4;81;;;45
460;10;320;;;B222;C22|C12;19
460;11;320;A62;722|12|621;;;247
460;12;320;;;B222;C22|C12;23
460;13;320;A1;81;;;25
461;1;320;A1;81;;;1186
461;2;320;;;;;254
462;1;141;;;;;488
462;2;141;A1;11|12|631|621|13;;;1
462;3;141;;;B221;C12;22
462;4;141;A2;2;;;116
462;5;141;;;B11;C11;2
462;6;141;A2;631|2;;;65
462;7;141;;;B11;C11;6
462;8;141;A2;2;;;26
462;9;141;;;B221;C4;11
462;10;141;A61;82;;;14
462;11;141;;;B221;C12;5
462;12;141;A1;11|12|631|621|13;;;145
462;13;141;;;B221;C12|C4;20
462;14;141;A4;41;;;8
462;15;141;;;B221;C4;5
462;16;141;A1;11|12|631|621|13;;;14
462;17;141;;;B221;C12;4
462;18;141;A5;631;;;35
462;19;141;;;B221;C12;5
462;20;141;A1;11|12|631|621|13;;;448
463;1;141;A1;11|12|631|621|13;;;492
463;2;141;;;B221;C12;16
463;3;141;A2;2;;;468
463;4;141;;;B221;C4;15
463;5;141;A4;41;;;11
463;6;141;;;B221;C12;4
463;7;141;A1;11|12|631|621|13;;;7
463;8;141;;;B221;C12;5
463;9;141;A5;631;;;30
463;10;141;;;B221;C12;25
463;11;141;A1;11|12|631|621|13;;;367
464;1;141;A1;11|12|631|621|13;;;495
464;2;141;;;B221;C12;17
464;3;141;A2;2;;;217
464;4;141;;;B221;C21;12
464;5;141;A7;711|622;;;62
464;6;141;;;B221;C21;10
464;7;141;A2;2;;;25
464;8;141;;;B222;C21;2
464;9;141;A2;3|622;;;93
464;10;141;;;B11;C21;3
464;11;141;A2;3|622;;;85
464;12;141;;;B11|B222;C21;8
464;13;141;A2;2;;;22
464;14;141;;;B221;C4;9
464;15;141;A1;11|12|631|621|13;;;18
464;16;141;;;B221;C4;8
464;17;141;A4;41;;;8
464;18;141;;;B221;C4;4
464;19;141;A4;41;;;8
464;20;141;;;B11;C4;4
464;21;141;A1;11|12|631|621|13;;;330
465;1;141;A1;11|12|631|621|13;;;902
465;2;141;;;B221;C12;13
465;3;141;A4;41|631;;;35
465;4;141;;;B221;C12;3
465;5;141;A4;41|621;;;105
465;6;141;;;B221;C12;11
465;7;141;A1;11|12|631|621|13;;;108
465;8;141;;;B221;C22|C12;19
465;9;141;A62;12|622|621;;;244
466;1;141;A62;12|622|621;;;1
466;2;141;;;B222;C22|C12;17
466;3;141;A1;11|12|631|621|13;;;1422
467;1;141;A1;11|12|631|621|13;;;1440
468;1;141;A1;11|12|631|621|13;;;488
468;2;141;;;B221;C12;4
468;3;141;A61;82;;;153
468;4;141;;;;;795
469;1;140;;;;;1098
469;2;140;A3;711|3|622;;;5
469;3;140;;;B11|B222;C22|C4;9
469;4;140;A1;732|81;;;328
470;1;140;A1;732|81;;;488
470;2;140;;;B222;C22;7
470;3;140;A61;81|12|16;;;28
470;4;140;;;B11;C21|C11;4
470;5;140;A3;711|3|622;;;83
470;6;140;;;B11;C21|C11;4
470;7;140;A7;711;;;53
470;8;140;;;B11;C21|C11;6
470;9;140;A3;711|3|622;;;51
470;10;140;;;B11;C21;11
470;11;140;A61;81|12|16;;;17
470;12;140;;;B222;C22;5
470;13;140;A1;732|81;;;145
470;14;140;;;B222;C22;18
470;15;140;A7;711|622;;;85
470;16;140;;;B11|B222;C22;12
470;17;140;A4;42;;;120
470;18;140;;;B11|B222;C22;21
470;19;140;A1;732|81;;;282
471;1;140;A1;732|81;;;492
471;2;140;;;B222;C22;3
471;3;140;A61;81|12|16;;;12
471;4;140;;;B11;C21|C11;3
471;5;140;A3;711|3|622;;;216
471;6;140;;;B11;C4;1
471;7;140;A61;81|12|16;;;82
471;8;140;;;B11;C21|C11;1
471;9;140;A3;711|3|622;;;183
471;10;140;;;B222;C22;2
471;11;140;A4;41;;;6
471;12;140;;;B222;C22;4
471;13;140;A1;732;;;6
471;14;140;;;B222;C22;5
471;15;140;A5;51;;;30
471;16;140;;;B222;C22;6
471;17;140;A1;732|81;;;388
472;1;140;A1;732|81;;;495
472;2;140;;;B11|B222;C22;19
472;3;140;A3;711|3|622;;;457
472;4;140;;;B11|B222;C22|C4;3
472;5;140;A1;732|81;;;6
472;6;140;;;B222;C22;20
472;7;140;A4;42;;;18
472;8;140;;;B11;C22;2
472;9;140;A4;42;;;35
472;10;140;;;B222;C22;1
472;11;140;A4;42;;;29
472;12;140;;;B222;C22;24
472;13;140;A1;732|81;;;331
473;1;140;A1;732|81;;;902
473;2;140;;;B222;C22;13
473;3;140;A4;41;;;35
473;4;140;;;B222;C22;3
473;5;140;A4;41;;;104
473;6;140;;;B222;C22;11
473;7;140;A1;732|81;;;108
473;8;140;;;B222;C22;19
473;9;140;A62;12|622;;;245
474;1;140;A62;12|622;;;1
474;2;140;;;B222;C22;16
474;3;140;A1;732|81;;;864
474;4;140;;;B11|B222;C22|C11;40
474;5;140;A7;82;;;99
474;6;140;;;B11;C22|C11;4
474;7;140;A7;12;;;28
474;8;140;;;B11;C22|C11;4
474;9;140;;;;;6
474;10;140;;;B222;C22|C11;45
474;11;140;A1;732|81;;;333
475;1;140;A1;732|81;;;1440
476;1;140;A1;732|81;;;488
476;2;140;;;B222;C22;4
476;3;140;A61;81|12|16;;;17
476;4;140;;;B11;C21|C11;4
476;5;140;A3;711|3|622;;;133
476;6;140;;;;;794
477;1;143;;;;;1154
477;2;143;A1;622;;;286
478;1;143;A1;622;;;443
478;2;143;;;B221;C4;13
478;3;143;A2;2;;;375
478;4;143;;;B221;C4;10
478;5;143;A1;622;;;114
478;6;143;;;B221;C12;4
478;7;143;A7;631;;;8
478;8;143;;;B221;C12;1
478;9;143;A5;51;;;62
